STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        722;19650121;    5;   2.0;   1; 120;   0;eor
        722;19650122;    5;   5.2;   1; 120;   1;eor
        722;19650123;    5;   2.6;   1; 120;   2;eor
        722;19650124;    5;   2.4;   1; 120;   0;eor
        722;19650125;    5;   9.4;   1; 120;   3;eor
        722;19650126;    5;   2.5;   1; 125;   5;eor
        722;19650127;    5;   0.4;   1; 125;   3;eor
        722;19650128;    5;   0.5;   1; 125;   1;eor
        722;19650129;    5;   5.0;   1; 125;   0;eor
        722;19650130;    5;   1.7;   1; 130;   8;eor
        722;19650131;    5;   0.6;   1; 130;   3;eor
        722;19650201;    5;   4.8;   1; 130;   1;eor
        722;19650202;    5;   3.2;   1; 135;  10;eor
        722;19650203;    5;   9.7;   1; 140;   5;eor
        722;19650204;    5;   2.9;   1; 145;  10;eor
        722;19650205;    5;   5.9;   1; 145;   1;eor
        722;19650206;    5;   1.7;   1; 145;   1;eor
        722;19650207;    5;   5.5;   1; 145;   1;eor
        722;19650208;    5;   4.7;   1; 145;   5;eor
        722;19650209;    5;   0.4;   1; 150;  10;eor
        722;19650210;    5;   5.5;   1; 155;   5;eor
        722;19650211;    5;   4.9;   1; 160;  10;eor
        722;19650212;    5;   4.5;   1; 160;   3;eor
        722;19650213;    5;  12.4;   1; 170;  10;eor
        722;19650214;    5;  12.9;   1; 180;  15;eor
        722;19650215;    5;   5.1;   1; 195;  15;eor
        722;19650216;    5;   4.0;   1; 195;   5;eor
        722;19650217;    5;   6.4;   1; 200;   5;eor
        722;19650218;    5;   2.5;   1; 205;   5;eor
        722;19650219;    5;   1.2;   1; 205;   2;eor
        722;19650220;    5;   2.0;   1; 205;   2;eor
        722;19650221;    5;   0.0;   0; 205;   2;eor
        722;19650222;    5;   0.0;   0; 205;   0;eor
        722;19650223;    5;   3.2;   1; 205;   0;eor
        722;19650224;    5;   2.5;   1; 205;   2;eor
        722;19650225;    5;   2.6;   1; 205;   2;eor
        722;19650226;    5;   4.5;   1; 205;   2;eor
        722;19650227;    5;   4.7;   1; 210;   5;eor
        722;19650228;    5;   3.1;   1; 215;   5;eor
        722;19650301;    5;   5.7;   1; 215;   4;eor
        722;19650302;    5;   9.0;   1; 225;  20;eor
        722;19650303;    5;   2.9;   1; 240;  40;eor
        722;19650304;    5;   0.0;   0; 240;   3;eor
        722;19650305;    5;   0.0;   0; 240;   0;eor
        722;19650306;    5;   1.4;   1; 240;   0;eor
        722;19650307;    5;   0.0;   0; 240;   2;eor
        722;19650308;    5;   2.2;   1; 240;   0;eor
        722;19650309;    5;   1.5;   1; 245;   5;eor
        722;19650310;    5;   0.1;   1; 245;   2;eor
        722;19650311;    5;   0.0;   0; 245;   0;eor
        722;19650312;    5;   0.0;   0; 240;   0;eor
        722;19650313;    5;   0.0;   0; 235;   0;eor
        722;19650314;    5;   2.0;   1; 230;   0;eor
        722;19650315;    5;   6.0;   1; 220;   0;eor
        722;19650316;    5;   2.5;   1; 210;   0;eor
        722;19650317;    5;   0.7;   1; 200;   0;eor
        722;19650318;    5;  11.2;   1; 195;   0;eor
        722;19650319;    5;   4.0;   1; 195;   3;eor
        722;19650320;    5;   7.5;   1; 195;   3;eor
        722;19650321;    5;   1.8;   1; 200;  10;eor
        722;19650322;    5;   0.0;   0; 200;   0;eor
        722;19650323;    5;   6.4;   1; 200;   0;eor
        722;19650324;    5;   6.2;   1; 195;   0;eor
        722;19650325;    5;   4.7;   1; 195;   0;eor
        722;19650326;    5;   4.5;   1; 195;   5;eor
        722;19650327;    5;   5.6;   1; 195;   5;eor
        722;19650328;    5;   1.3;   1; 190;   0;eor
        722;19650329;    5;   0.0;   0; 185;   0;eor
        722;19650330;    5;   0.0;   0; 180;   0;eor
        722;19650331;    5;   0.0;   0; 180;   0;eor
        722;19650401;    5;   0.0;   0; 175;   0;eor
        722;19650402;    5;   0.0;   0; 170;   0;eor
        722;19650403;    5;   0.0;   0; 160;   0;eor
        722;19650404;    5;   0.0;   1; 155;   0;eor
        722;19650405;    5;   0.2;   1; 155;   0;eor
        722;19650406;    5;   1.8;   1; 150;   0;eor
        722;19650407;    5;   1.5;   1; 145;   0;eor
        722;19650408;    5;   0.3;   1; 140;   0;eor
        722;19650409;    5;   0.0;   0; 135;   0;eor
        722;19650410;    5;   1.1;   1; 135;   0;eor
        722;19650411;    5;   3.3;   1; 130;   0;eor
        722;19650412;    5;   0.6;   1; 120;   0;eor
        722;19650413;    5;   2.1;   1; 120;   0;eor
        722;19650414;    5;   1.9;   1; 120;   0;eor
        722;19650415;    5;   5.5;   1; 120;   1;eor
        722;19650416;    5;  10.6;   1; 120;   2;eor
        722;19650417;    5;  26.4;   1; 120;   0;eor
        722;19650418;    5;  10.9;   1; 130;  12;eor
        722;19650419;    5;   0.2;   1; 140;  13;eor
        722;19650420;    5;   3.5;   1; 140;   1;eor
        722;19650421;    5;   6.6;   1; 120;   2;eor
        722;19650422;    5;  10.3;   1; 120;   0;eor
        722;19650423;    5;   3.2;   1; 120;   1;eor
        722;19650424;    5;   3.1;   1; 110;   0;eor
        722;19650425;    5;   0.0;   0; 115;   5;eor
        722;19650426;    5;   4.2;   1; 115;   0;eor
        722;19650427;    5;   1.0;   1; 115;   2;eor
        722;19650428;    5;  21.5;   1; 105;   1;eor
        722;19650429;    5;   8.6;   1; 115;  20;eor
        722;19650430;    5;   0.0;   0; 115;   0;eor
        722;19650501;    5;   0.0;   0; 110;   0;eor
        722;19650502;    5;   0.0;   0; 105;   0;eor
        722;19650503;    5;   0.2;   1;  95;   0;eor
        722;19650504;    5;   8.8;   1;  85;   0;eor
        722;19650505;    5;  10.6;   1;  80;   0;eor
        722;19650506;    5;  10.9;   1;  80;   0;eor
        722;19650507;    5;  17.3;   1;  80;   0;eor
        722;19650508;    5;  18.2;   1;  70;   0;eor
        722;19650509;    5;  28.2;   1;  60;   0;eor
        722;19650510;    5;  17.7;   1;  60;   0;eor
        722;19650511;    5;   0.0;   0;  60;   2;eor
        722;19650512;    5;   0.0;   0;  60;   0;eor
        722;19650513;    5;   0.2;   1;  50;   0;eor
        722;19650514;    5;   0.0;   0;  45;   0;eor
        722;19650515;    5;   0.6;   1;  30;   0;eor
        722;19650516;    5;   0.8;   1;   0;   0;eor
        722;19650517;    5;  10.6;   1;   0;   0;eor
        722;19650518;    5;   1.1;   1;   0;   0;eor
        722;19650519;    5;   0.9;   1;   0;   0;eor
        722;19650520;    5;   3.1;   1;   0;   0;eor
        722;19650521;    5;   0.0;   0;   5;   2;eor
        722;19650522;    5;   0.0;   0;   0;   0;eor
        722;19650523;    5;   0.0;   0;   0;   0;eor
        722;19650524;    5;   3.2;   1;   0;   0;eor
        722;19650525;    5;   4.1;   1;   0;   0;eor
        722;19650526;    5;   9.7;   1;   0;   0;eor
        722;19650527;    5;   0.8;   1;   0;   0;eor
        722;19650528;    5;   0.1;   1;   0;   0;eor
        722;19650529;    5;   0.0;   1;   0;   0;eor
        722;19650530;    5;   3.2;   1;   0;   0;eor
        722;19650531;    5;   1.0;   1;   0;   0;eor
        722;19650601;    5;   0.0;   0;   0;   0;eor
        722;19650602;    5;   0.0;   0;   0;   0;eor
        722;19650603;    5;   0.0;   0;   0;   0;eor
        722;19650604;    5;   0.1;   1;   0;   0;eor
        722;19650605;    5;  13.3;   1;   0;   0;eor
        722;19650606;    5;  15.6;   1;   0;   0;eor
        722;19650607;    5;  35.5;   1;   0;   0;eor
        722;19650608;    5;  10.6;   1;   0;   0;eor
        722;19650609;    5;   6.8;   1;   0;   0;eor
        722;19650610;    5;   0.0;   1;   0;   0;eor
        722;19650611;    5;   0.0;   0;   0;   0;eor
        722;19650612;    5;   7.3;   1;   0;   0;eor
        722;19650613;    5;   5.8;   1;   0;   0;eor
        722;19650614;    5;   0.0;   0;   0;   0;eor
        722;19650615;    5;   0.0;   0;   0;   0;eor
        722;19650616;    5;  30.1;   1;   0;   0;eor
        722;19650617;    5;  16.0;   1;   0;   0;eor
        722;19650618;    5;  24.4;   1;   0;   0;eor
        722;19650619;    5;   0.0;   0;   0;   0;eor
        722;19650620;    5;   0.0;   0;   0;   0;eor
        722;19650621;    5;   0.0;   0;   0;   0;eor
        722;19650622;    5;   5.8;   1;   0;   0;eor
        722;19650623;    5;   1.0;   1;   0;   0;eor
        722;19650624;    5;   0.0;   0;   0;   0;eor
        722;19650625;    5;   0.0;   0;   0;   0;eor
        722;19650626;    5;   2.7;   1;   0;   0;eor
        722;19650627;    5;   0.0;   0;   0;   0;eor
        722;19650628;    5;   0.0;   0;   0;   0;eor
        722;19650629;    5;   0.0;   0;   0;   0;eor
        722;19650630;    5;   1.6;   1;   0;   0;eor
        722;19650701;    5;   0.5;   1;   0;   0;eor
        722;19650702;    5;   0.7;   1;   0;   0;eor
        722;19650703;    5;   7.4;   1;   0;   0;eor
        722;19650704;    5;   1.3;   1;   0;   0;eor
        722;19650705;    5;   4.3;   1;   0;   0;eor
        722;19650706;    5;   2.5;   1;   0;   0;eor
        722;19650707;    5;   2.3;   1;   0;   0;eor
        722;19650708;    5;  12.4;   1;   0;   0;eor
        722;19650709;    5;   4.9;   1;   0;   0;eor
        722;19650710;    5;   3.7;   1;   0;   0;eor
        722;19650711;    5;  11.8;   1;   0;   0;eor
        722;19650712;    5;  22.4;   1;   0;   0;eor
        722;19650713;    5;   0.0;   0;   0;   0;eor
        722;19650714;    5;   4.7;   1;   0;   0;eor
        722;19650715;    5;   5.4;   1;   0;   0;eor
        722;19650716;    5;  14.9;   1;   0;   0;eor
        722;19650717;    5;  20.9;   1;   0;   0;eor
        722;19650718;    5;   0.6;   1;   0;   0;eor
        722;19650719;    5;   0.1;   1;   0;   0;eor
        722;19650720;    5;   1.3;   1;   0;   0;eor
        722;19650721;    5;   3.7;   1;   0;   0;eor
        722;19650722;    5;   4.0;   1;   0;   0;eor
        722;19650723;    5;  10.8;   1;   0;   0;eor
        722;19650724;    5;   0.2;   1;   0;   0;eor
        722;19650725;    5;   9.5;   1;   0;   0;eor
        722;19650726;    5;   5.5;   1;   0;   0;eor
        722;19650727;    5;  15.7;   1;   0;   0;eor
        722;19650728;    5;  10.4;   1;   0;   0;eor
        722;19650729;    5;   8.9;   1;   0;   0;eor
        722;19650730;    5;  24.4;   1;   0;   0;eor
        722;19650731;    5;  10.1;   1;   0;   0;eor
        722;19650801;    5;   0.6;   1;   0;   0;eor
        722;19650802;    5;   2.1;   1;   0;   0;eor
        722;19650803;    5;  10.0;   1;   0;   0;eor
        722;19650804;    5;   0.0;   0;   0;   0;eor
        722;19650805;    5;   0.1;   1;   0;   0;eor
        722;19650806;    5;   2.0;   1;   0;   0;eor
        722;19650807;    5;  11.9;   1;   0;   0;eor
        722;19650808;    5;  10.3;   1;   0;   0;eor
        722;19650809;    5;   0.0;   0;   0;   0;eor
        722;19650810;    5;   0.0;   0;   0;   0;eor
        722;19650811;    5;   0.0;   0;   0;   0;eor
        722;19650812;    5;   0.0;   0;   0;   0;eor
        722;19650813;    5;   0.0;   0;   0;   0;eor
        722;19650814;    5;   0.0;   0;   0;   0;eor
        722;19650815;    5;   0.0;   0;   0;   0;eor
        722;19650816;    5;   0.0;   0;   0;   0;eor
        722;19650817;    5;   2.5;   1;   0;   0;eor
        722;19650818;    5;   0.3;   1;   0;   0;eor
        722;19650819;    5;   0.0;   0;   0;   0;eor
        722;19650820;    5;   0.9;   1;   0;   0;eor
        722;19650821;    5;   0.0;   0;   0;   0;eor
        722;19650822;    5;  15.7;   1;   0;   0;eor
        722;19650823;    5;   7.2;   1;   0;   0;eor
        722;19650824;    5;   0.0;   0;   0;   0;eor
        722;19650825;    5;   9.0;   1;   0;   0;eor
        722;19650826;    5;   0.0;   1;   0;   0;eor
        722;19650827;    5;   1.7;   1;   0;   0;eor
        722;19650828;    5;   0.0;   0;   0;   0;eor
        722;19650829;    5;   3.2;   1;   0;   0;eor
        722;19650830;    5;   0.5;   1;   0;   0;eor
        722;19650831;    5;   5.3;   1;   0;   0;eor
        722;19650901;    5;   2.9;   1;   0;   0;eor
        722;19650902;    5;   4.0;   1;   0;   0;eor
        722;19650903;    5;   0.9;   1;   0;   0;eor
        722;19650904;    5;   3.3;   1;   0;   0;eor
        722;19650905;    5;  30.5;   1;   0;   0;eor
        722;19650906;    5;   0.5;   1;   0;   0;eor
        722;19650907;    5;   4.3;   1;   0;   0;eor
        722;19650908;    5;   2.5;   1;   0;   0;eor
        722;19650909;    5;   0.3;   1;   0;   0;eor
        722;19650910;    5;   0.0;   0;   0;   0;eor
        722;19650911;    5;   0.3;   1;   0;   0;eor
        722;19650912;    5;   2.7;   1;   0;   0;eor
        722;19650913;    5;   0.0;   0;   0;   0;eor
        722;19650914;    5;   0.0;   0;   0;   0;eor
        722;19650915;    5;   0.0;   0;   0;   0;eor
        722;19650916;    5;   0.0;   0;   0;   0;eor
        722;19650917;    5;   0.8;   1;   0;   0;eor
        722;19650918;    5;   2.7;   1;   0;   0;eor
        722;19650919;    5;   0.6;   1;   0;   0;eor
        722;19650920;    5;   0.0;   0;   0;   0;eor
        722;19650921;    5;   0.0;   0;   0;   0;eor
        722;19650922;    5;   0.0;   0;   0;   0;eor
        722;19650923;    5;   0.0;   0;   0;   0;eor
        722;19650924;    5;   0.0;   0;   0;   0;eor
        722;19650925;    5;   0.0;   0;   0;   0;eor
        722;19650926;    5;   4.5;   1;   0;   0;eor
        722;19650927;    5;  18.6;   1;   0;   0;eor
        722;19650928;    5;   2.1;   1;   0;   0;eor
        722;19650929;    5;   4.0;   1;   0;   0;eor
        722;19650930;    5;   1.3;   1;   0;   0;eor
        722;19651001;    5;   1.8;   1;   0;   0;eor
        722;19651002;    5;   5.3;   1;   0;   0;eor
        722;19651003;    5;   0.0;   0;   0;   0;eor
        722;19651004;    5;   0.0;   0;   0;   0;eor
        722;19651005;    5;   0.0;   0;   0;   0;eor
        722;19651006;    5;   0.0;   0;   0;   0;eor
        722;19651007;    5;   0.0;   0;   0;   0;eor
        722;19651008;    5;   2.6;   1;   0;   0;eor
        722;19651009;    5;   0.0;   0;   0;   0;eor
        722;19651010;    5;   0.0;   0;   0;   0;eor
        722;19651011;    5;   0.2;   1;   0;   0;eor
        722;19651012;    5;   0.0;   0;   0;   0;eor
        722;19651013;    5;   0.0;   0;   0;   0;eor
        722;19651014;    5;   0.0;   0;   0;   0;eor
        722;19651015;    5;   9.8;   1;   0;   0;eor
        722;19651016;    5;   6.7;   1;   0;   0;eor
        722;19651017;    5;   0.0;   0;   0;   0;eor
        722;19651018;    5;   0.3;   1;   0;   0;eor
        722;19651019;    5;   0.0;   0;   0;   0;eor
        722;19651020;    5;   0.0;   0;   0;   0;eor
        722;19651021;    5;   0.0;   0;   0;   0;eor
        722;19651022;    5;   0.0;   0;   0;   0;eor
        722;19651023;    5;   0.0;   0;   0;   0;eor
        722;19651024;    5;   0.0;   0;   0;   0;eor
        722;19651025;    5;   0.0;   0;   0;   0;eor
        722;19651026;    5;   0.0;   0;   0;   0;eor
        722;19651027;    5;   0.0;   0;   0;   0;eor
        722;19651028;    5;   0.0;   0;   0;   0;eor
        722;19651029;    5;   6.6;   1;   0;   0;eor
        722;19651030;    5;   2.1;   1;   0;   0;eor
        722;19651031;    5;  15.2;   1;   0;   0;eor
        722;19651101;    5;  17.3;   1;   0;   0;eor
        722;19651102;    5;   3.7;   1;   0;   0;eor
        722;19651103;    5;   0.0;   0;   2;   2;eor
        722;19651104;    5;   1.7;   1;   2;   0;eor
        722;19651105;    5;   1.0;   1;   2;   1;eor
        722;19651106;    5;   0.0;   0;   2;   0;eor
        722;19651107;    5;  26.9;   1;   0;   0;eor
        722;19651108;    5;   2.5;   1;   0;   0;eor
        722;19651109;    5;   0.0;   0;   0;   0;eor
        722;19651110;    5;   6.7;   1;   0;   0;eor
        722;19651111;    5;   8.7;   1;   1;   1;eor
        722;19651112;    5;   2.1;   1;   3;   2;eor
        722;19651113;    5;   3.8;   1;   4;   1;eor
        722;19651114;    5;   3.3;   1;   7;   4;eor
        722;19651115;    5;   1.2;   1;  15;   8;eor
        722;19651116;    5;   0.0;   1;  16;   1;eor
        722;19651117;    5;   3.0;   1;  15;   0;eor
        722;19651118;    5;   1.3;   1;  20;   5;eor
        722;19651119;    5;   2.6;   1;  21;   1;eor
        722;19651120;    5;  11.9;   1;  22;   1;eor
        722;19651121;    5;  11.7;   1;  35;  15;eor
        722;19651122;    5;   0.4;   1;  50;  15;eor
        722;19651123;    5;   3.5;   1;  50;   2;eor
        722;19651124;    5;  15.9;   1;  55;   7;eor
        722;19651125;    5;  11.6;   1;  65;  15;eor
        722;19651126;    5;   8.3;   1;  75;  10;eor
        722;19651127;    5;  23.0;   1;  80;   8;eor
        722;19651128;    5;  11.8;   1; 100;  20;eor
        722;19651129;    5;  16.5;   1; 110;  12;eor
        722;19651130;    5;  16.3;   1; 115;  10;eor
        722;19651201;    5;  20.7;   1; 130;  20;eor
        722;19651202;    5;  14.7;   1; 140;  20;eor
        722;19651203;    5;   5.7;   1; 145;  15;eor
        722;19651204;    5;   5.7;   1; 145;   5;eor
        722;19651205;    5;  33.3;   1; 145;   5;eor
        722;19651206;    5;   7.0;   1; 130;   2;eor
        722;19651207;    5;  11.1;   1; 135;   6;eor
        722;19651208;    5;   2.7;   1; 140;   8;eor
        722;19651209;    5;  34.4;   1; 135;   2;eor
        722;19651210;    5;  20.6;   1; 150;  20;eor
        722;19651211;    5;   7.2;   1; 175;  30;eor
        722;19651212;    5;   4.2;   1; 175;   7;eor
        722;19651213;    5;  16.9;   1; 175;   4;eor
        722;19651214;    5;   0.0;   0; 185;  15;eor
        722;19651215;    5;   0.0;   0; 175;   0;eor
        722;19651216;    5;   4.6;   1; 170;   0;eor
        722;19651217;    5;  13.5;   1; 165;   5;eor
        722;19651218;    5;  51.2;   1; 155;   0;eor
        722;19651219;    5;  39.1;   1; 125;   0;eor
        722;19651220;    5;   1.0;   1; 100;   0;eor
        722;19651221;    5;   5.2;   1; 100;   1;eor
        722;19651222;    5;   4.1;   1; 105;   5;eor
        722;19651223;    5;   7.0;   1; 110;   5;eor
        722;19651224;    5;  25.4;   1; 115;   8;eor
        722;19651225;    5;  17.1;   1; 130;  20;eor
        722;19651226;    5;   3.8;   1; 145;  15;eor
        722;19651227;    5;   4.0;   1; 140;   3;eor
        722;19651228;    5;   2.4;   1; 145;   5;eor
        722;19651229;    5;   3.6;   1; 145;   3;eor
        722;19651230;    5;   8.3;   1; 150;   5;eor
        722;19651231;    5;   7.3;   1; 155;   7;eor
        722;19660101;    5;  41.3;   1; 155;   3;eor
        722;19660102;    5;  32.9;   1; 135;   8;eor
        722;19660103;    5;  12.5;   1; 155;  25;eor
        722;19660104;    5;   0.9;   1; 160;   5;eor
        722;19660105;    5;   0.5;   1; 160;   1;eor
        722;19660106;    5;   0.0;   0; 160;   1;eor
        722;19660107;    5;   0.0;   0; 160;   0;eor
        722;19660108;    5;   0.0;   0; 155;   0;eor
        722;19660109;    5;   3.4;   1; 150;   0;eor
        722;19660110;    5;   1.3;   1; 150;   3;eor
        722;19660111;    5;   1.8;   1; 150;   1;eor
        722;19660112;    5;   4.9;   1; 150;   3;eor
        722;19660113;    5;  11.0;   1; 170;  20;eor
        722;19660114;    5;   8.3;   1; 210;  40;eor
        722;19660115;    5;   0.9;   1; 220;  15;eor
        722;19660116;    5;   0.0;   0; 220;   4;eor
        722;19660117;    5;   0.1;   1; 210;   0;eor
        722;19660118;    5;   0.0;   0; 210;   0;eor
        722;19660119;    5;   0.4;   1; 210;   0;eor
        722;19660120;    5;   0.0;   0; 200;   1;eor
        722;19660121;    5;   2.1;   1; 200;   0;eor
        722;19660122;    5;   3.2;   1; 200;   5;eor
        722;19660123;    5;   2.0;   1; 200;   5;eor
        722;19660124;    5;   0.6;   1; 195;   5;eor
        722;19660125;    5;   0.0;   0; 195;   1;eor
        722;19660126;    5;   0.0;   0; 195;   0;eor
        722;19660127;    5;   4.0;   1; 190;   0;eor
        722;19660128;    5;   3.3;   1; 180;   1;eor
        722;19660129;    5;   0.0;   0; 165;   0;eor
        722;19660130;    5;   0.1;   1; 155;   0;eor
        722;19660131;    5;  12.4;   1; 140;   0;eor
        722;19660201;    5;   0.3;   1; 130;   0;eor
        722;19660202;    5;   0.4;   1; 125;   0;eor
        722;19660203;    5;   3.1;   1; 120;   0;eor
        722;19660204;    5;   5.3;   1; 120;   0;eor
        722;19660205;    5;  35.1;   1; 120;   0;eor
        722;19660206;    5;  36.4;   1; 105;   0;eor
        722;19660207;    5;  18.7;   1; 100;   5;eor
        722;19660208;    5;  29.4;   1; 110;  12;eor
        722;19660209;    5;  11.0;   1; 125;  15;eor
        722;19660210;    5;   6.8;   1; 135;  10;eor
        722;19660211;    5;   0.2;   1; 140;   5;eor
        722;19660212;    5;   3.3;   1; 135;   0;eor
        722;19660213;    5;   0.0;   0; 135;   3;eor
        722;19660214;    5;   0.0;   0; 135;   0;eor
        722;19660215;    5;   0.8;   1; 135;   0;eor
        722;19660216;    5;   0.0;   0; 135;   1;eor
        722;19660217;    5;   3.9;   1; 135;   0;eor
        722;19660218;    5;   0.0;   0; 140;   5;eor
        722;19660219;    5;   5.2;   1; 135;   0;eor
        722;19660220;    5;   1.5;   1; 125;   0;eor
        722;19660221;    5;   0.0;   0; 120;   0;eor
        722;19660222;    5;   0.0;   0; 110;   0;eor
        722;19660223;    5;   0.3;   1; 105;   0;eor
        722;19660224;    5;   7.2;   1; 100;   0;eor
        722;19660225;    5;   5.6;   1; 100;   0;eor
        722;19660226;    5;   1.0;   1;  95;   0;eor
        722;19660227;    5;   3.7;   1;  90;   0;eor
        722;19660228;    5;   5.2;   1;  90;   0;eor
        722;19660301;    5;   3.3;   1;  90;   2;eor
        722;19660302;    5;   0.0;   0;  90;   2;eor
        722;19660303;    5;   0.0;   0;  90;   0;eor
        722;19660304;    5;   0.5;   1;  90;   0;eor
        722;19660305;    5;   0.0;   0;  85;   0;eor
        722;19660306;    5;   0.0;   0;  85;   0;eor
        722;19660307;    5;   0.0;   0;  85;   0;eor
        722;19660308;    5;   0.0;   1;  85;   0;eor
        722;19660309;    5;   5.1;   1;  85;   0;eor
        722;19660310;    5;  13.6;   1;  85;   2;eor
        722;19660311;    5;   8.3;   1;  90;   5;eor
        722;19660312;    5;  12.0;   1;  95;   5;eor
        722;19660313;    5;  10.2;   1; 100;   5;eor
        722;19660314;    5;   7.1;   1; 110;  10;eor
        722;19660315;    5;   5.4;   1; 120;  12;eor
        722;19660316;    5;   3.5;   1; 125;   5;eor
        722;19660317;    5;   1.3;   1; 125;   3;eor
        722;19660318;    5;  13.4;   1; 125;   0;eor
        722;19660319;    5;   0.0;   0; 135;  15;eor
        722;19660320;    5;   0.0;   0; 135;   0;eor
        722;19660321;    5;   3.8;   1; 135;   0;eor
        722;19660322;    5;   0.9;   1; 135;   2;eor
        722;19660323;    5;   6.2;   1; 135;   1;eor
        722;19660324;    5;  11.1;   1; 135;   5;eor
        722;19660325;    5;   7.6;   1; 145;  15;eor
        722;19660326;    5;   8.9;   1; 150;   6;eor
        722;19660327;    5;  41.4;   1; 155;   7;eor
        722;19660328;    5;  18.0;   1; 170;  25;eor
        722;19660329;    5;  14.9;   1; 180;  15;eor
        722;19660330;    5;  12.3;   1; 195;  15;eor
        722;19660331;    5;   5.4;   1; 205;  10;eor
        722;19660401;    5;   0.1;   1; 210;   5;eor
        722;19660402;    5;   0.0;   0; 200;   0;eor
        722;19660403;    5;   7.0;   1; 160;   0;eor
        722;19660404;    5;   0.1;   1; 155;   0;eor
        722;19660405;    5;   0.0;   0; 150;   0;eor
        722;19660406;    5;   3.2;   1; 140;   0;eor
        722;19660407;    5;   1.0;   1; 135;   0;eor
        722;19660408;    5;   2.4;   1; 130;   0;eor
        722;19660409;    5;   6.0;   1; 125;   0;eor
        722;19660410;    5;   2.5;   1; 120;   0;eor
        722;19660411;    5;   0.0;   0; 115;   0;eor
        722;19660412;    5;   5.3;   1; 110;   0;eor
        722;19660413;    5;  10.3;   1; 115;   5;eor
        722;19660414;    5;   6.0;   1; 115;   3;eor
        722;19660415;    5;   1.8;   1; 115;   3;eor
        722;19660416;    5;   8.6;   1; 105;   0;eor
        722;19660417;    5;   3.0;   1; 100;   0;eor
        722;19660418;    5;  31.7;   1;  95;   0;eor
        722;19660419;    5;  24.9;   1;  80;   0;eor
        722;19660420;    5;   2.6;   1;  75;   0;eor
        722;19660421;    5;   3.7;   1;  75;   0;eor
        722;19660422;    5;   0.0;   0;  78;   5;eor
        722;19660423;    5;   1.1;   1;  75;   0;eor
        722;19660424;    5;   8.6;   1;  60;   0;eor
        722;19660425;    5;   1.0;   1;  60;   0;eor
        722;19660426;    5;   0.0;   0;  55;   0;eor
        722;19660427;    5;   0.0;   0;  50;   0;eor
        722;19660428;    5;   7.6;   1;  45;   0;eor
        722;19660429;    5;   0.0;   0;  42;   0;eor
        722;19660430;    5;   0.0;   0;  40;   0;eor
        722;19660501;    5;   0.0;   0;  35;   0;eor
        722;19660502;    5;   0.0;   0;  30;   0;eor
        722;19660503;    5;   1.1;   1;   0;   0;eor
        722;19660504;    5;  21.8;   1;   0;   0;eor
        722;19660505;    5;  19.7;   1;   0;   0;eor
        722;19660506;    5;   0.0;   1;   0;   0;eor
        722;19660507;    5;   9.4;   1;   0;   0;eor
        722;19660508;    5;   4.8;   1;   0;   0;eor
        722;19660509;    5;  13.8;   1;   0;   0;eor
        722;19660510;    5;  10.3;   1;   0;   0;eor
        722;19660511;    5;   0.3;   1;   3;   3;eor
        722;19660512;    5;   0.0;   0;   0;   0;eor
        722;19660513;    5;   0.0;   0;   0;   0;eor
        722;19660514;    5;   0.0;   0;   0;   0;eor
        722;19660515;    5;   0.0;   0;   0;   0;eor
        722;19660516;    5;   0.0;   0;   0;   0;eor
        722;19660517;    5;   0.0;   0;   0;   0;eor
        722;19660518;    5;   0.0;   0;   0;   0;eor
        722;19660519;    5;   1.5;   1;   0;   0;eor
        722;19660520;    5;   2.2;   1;   0;   0;eor
        722;19660521;    5;   0.0;   0;   0;   0;eor
        722;19660522;    5;   4.4;   1;   0;   0;eor
        722;19660523;    5;   0.0;   0;   0;   0;eor
        722;19660524;    5;   0.0;   0;   0;   0;eor
        722;19660525;    5;   6.8;   1;   0;   0;eor
        722;19660526;    5;  30.8;   1;   0;   0;eor
        722;19660527;    5;  37.0;   1;   0;   0;eor
        722;19660528;    5;   5.5;   1;   0;   0;eor
        722;19660529;    5;   0.0;   0;   1;   1;eor
        722;19660530;    5;   0.9;   1;   0;   0;eor
        722;19660531;    5;   0.0;   0;   0;   0;eor
        722;19660601;    5;   0.0;   0;   0;   0;eor
        722;19660602;    5;   0.0;   0;   0;   0;eor
        722;19660603;    5;   0.0;   0;   0;   0;eor
        722;19660604;    5;   0.0;   0;   0;   0;eor
        722;19660605;    5;   0.0;   0;   0;   0;eor
        722;19660606;    5;   8.0;   1;   0;   0;eor
        722;19660607;    5;   0.0;   0;   0;   0;eor
        722;19660608;    5;   7.9;   1;   0;   0;eor
        722;19660609;    5;   1.0;   1;   0;   0;eor
        722;19660610;    5;   5.1;   1;   0;   0;eor
        722;19660611;    5;   0.0;   0;   0;   0;eor
        722;19660612;    5;   5.7;   1;   0;   0;eor
        722;19660613;    5;   0.0;   0;   0;   0;eor
        722;19660614;    5;   2.9;   1;   0;   0;eor
        722;19660615;    5;   0.0;   0;   0;   0;eor
        722;19660616;    5;   0.0;   0;   0;   0;eor
        722;19660617;    5;   1.8;   1;   0;   0;eor
        722;19660618;    5;  25.8;   1;   0;   0;eor
        722;19660619;    5;   3.1;   1;   0;   0;eor
        722;19660620;    5;   1.2;   1;   0;   0;eor
